quantity,unitMax,sendToAdministrator,price,totalPrice,date,optionUnit,unit,customer,unitIndividual,pricePerUnit,idProductList,productName,dateRegister
1,,True,84,3.0,2024-08-25,"['UNIDAD', 'CAJA']",0,,24,3,SYUQtNKXDJRrupbBone9,TOLL DE CABALLA /JUREL  P-RUVIAN MAR EN SALSA DE TOMATE,2024-08-25 16:26:34.694000+00:00
2,,True,1,10.0,2024-06-23,"['UNIDAD', 'CAJA']",0,,48,5,m96PMniVfk3VKPZsARGH,TROZO DE ATUN  PRIMOR EN ACEITE VEGETAL,2024-06-23 14:20:28.540000+00:00
24,,True,1,66.0,2024-07-08,"['UNIDAD', 'CAJA']",0,,48,2.75,WC4rVBbz9h0DHvCj9p4h,FILETE DE CABALLA LYDEMAR EN ACEITE VEGETAL,2024-07-08 16:00:44.882000+00:00
3,,True,5,14.8,2024-10-22,"['UNIDAD', 'CAJA']",0,,12,4.933333333333334,Kx7Ic3TuNjRquQa6OdkQ,LAVAVAJILLA LESLI 1 KG,2024-10-22 17:21:52.009000+00:00
1,100,True,6,5.5,2024-06-03,"['UNIDAD', 'BOLSA', 'PLANCHA']",1,,25,5.5,QzwdwAKrlRDJ8tsfqpqX,LEJIA LYDEMAR,2024-06-03 16:18:46.511000+00:00
2,100,True,7.3,1.5,2024-11-12,"['UNIDAD', 'DOCENA', '']",0,,12,0.75,tJoEUHS0lfJzZUJ5Xb4f,ESPONJA AMARILLA/ VERDE ( set de 2 unid),2024-11-12 17:05:35.473000+00:00
3,,True,1,13.5,2024-07-31,"['UNIDAD', 'CAJA']",0,,48,4.5,dPpgsAsWwVXuDp0ufNF2,FILETE DE ATUN A-1 EN ACEITE VEGETAL,2024-07-31 17:05:07.706000+00:00
2,,True,1,5.0,2024-09-18,"['UNIDAD', 'CAJA']",0,,48,2.5,dZdI7Go2b7SazcIrE61s,GRATED DE ATUN DON LUCHO EN ACEITE VEGETAL,2024-09-18 16:08:38.409000+00:00
6,,True,85,10.5,2024-05-26,"['UNIDAD', 'CAJA', '']",0,,48,1.75,yDCycnbVVmZHIgmUXu57,TINAPON HATUN,2024-05-26 16:18:58.544000+00:00
1,,True,5,5.0,2024-11-29,"['UNIDAD', 'CAJA']",0,,12,5,Kx7Ic3TuNjRquQa6OdkQ,LAVAVAJILLA LESLI 1 KG,2024-11-29 16:44:33.875000+00:00
4,,True,1,9.0,2023-11-27,"['UNIDAD', 'CAJA']",0,,48,2.25,p49nwMCX1BAiyXRWkY8H,FILETE DE CABALLA LYDEMAR EN ACEITE VEGETAL,2023-11-27 17:18:47.046000+00:00
2,200,True,3,6.0,2024-03-23,"['UNIDAD', 'PAQUETE', 'SACO']",0,,20,3,CGUztCokJHLlLAVOofdm,FLAN DON LUCHO,2024-03-23 18:28:20.153000+00:00
6,,True,84,22.0,2024-03-03,"['UNIDAD', 'CAJA']",0,,24,3.6666666666666665,SYUQtNKXDJRrupbBone9,TOLL DE CABALLA /JUREL  P-RUVIAN MAR EN SALSA DE TOMATE,2024-03-03 17:50:15.584000+00:00
10,,True,1,18.5,2024-02-10,"['PAQUETE', 'CAJA']",0,,20,1.85,dFBL50O70QLpOza8jCP0,VELA SANTA FE,2024-02-10 17:01:08.888000+00:00
6,,True,1,22.5,2024-11-19,"['UNIDAD', 'CAJA']",0,,24,3.75,0ficC19si65Cs5J2jOiO,OVAL ROSAIMAR DE SARDINAS PERUANAS EN SALSA DE TOMATE,2024-11-19 17:04:45.944000+00:00
10,200,True,1,28.5,2024-01-27,"['UNIDAD', 'PAQUETE', 'SACO']",0,,20,2.85,cUu0F99S7bgXUIpvCuGB,GELATINA DON LUCHO,2024-01-27 17:13:48.575000+00:00
1,,True,1,129.0,2024-09-19,"['UNIDAD', 'CAJA']",1,,48,129,WC4rVBbz9h0DHvCj9p4h,FILETE DE CABALLA LYDEMAR EN ACEITE VEGETAL,2024-09-19 17:10:30.218000+00:00
3,,True,1,12.0,2024-07-06,"['UNIDAD', 'CAJA']",0,,24,4,fNFRdIVasg5XbORirAGt,OVAL DE JUREL LYDEMAR,2024-07-06 16:08:42.397000+00:00
3,,True,1,10.0,2024-12-02,"['UNIDAD', 'CAJA']",0,,48,3.3333333333333335,mv8mR33rhGlnzRB43qJV,FILETE DE ATUN ROSAIMAR EN ACEITE VEGETAL,2024-12-02 18:18:05.982000+00:00
6,,True,1,22.5,2024-12-06,"['UNIDAD', 'CAJA']",0,,24,3.75,0ficC19si65Cs5J2jOiO,OVAL ROSAIMAR DE SARDINAS PERUANAS EN SALSA DE TOMATE,2024-12-06 16:39:35.878000+00:00
6,,True,43,4.5,2024-04-29,"['UNIDAD', 'SACO', '']",0,,60,0.75,8h1DyrHvQUnufArnEtcA,DETERGENTE GO FRESH,2024-04-29 17:04:11.077000+00:00
1,,True,1,119.5,2024-11-14,"['UNIDAD', 'CAJA']",0,,48,119.5,NFBKbTODCUZh1VarxViN,FILETE DE CABALLA  DELIMAR EN ACEITE VEGETAL,2024-11-14 16:14:34.138000+00:00
6,,True,39,4.0,2024-09-01,"['UNIDAD', 'SACO', '']",0,,60,0.6666666666666666,N5Fp8xnQEvSYhTD1COgv,DETERGENTE TROME,2024-09-01 16:14:45.992000+00:00
1,200,True,36,36.0,2024-05-05,"['UNIDAD', 'PAQUETE', 'CAJA']",2,,10,36,dFBL50O70QLpOza8jCP0,VELA SANTA FE,2024-05-05 18:13:06.894000+00:00
3,,True,4.5,11.0,2024-10-31,"['UNIDAD', 'CAJA']",0,,48,3.6666666666666665,SNV4J0pt27GPKxxvjr0E,PASTA DENTAL DOCTOR,2024-10-31 15:55:19.371000+00:00
1,,True,39,35.5,2024-10-21,"['UNIDAD', 'SACO', '']",1,,60,35.5,N5Fp8xnQEvSYhTD1COgv,DETERGENTE TROME,2024-10-21 15:35:35.761000+00:00
2,,True,0,12.0,2023-10-21,"['UNIDAD', 'PAQUETE']",0,,12,6,hVBdTuxc07rj1KLOmsZm,ACEITE PALMEROLA 1 LT,2023-10-21 17:26:56.598000+00:00
3,,True,1,11.5,2024-07-09,"['UNIDAD', 'CAJA']",0,,24,3.8333333333333335,LJ8XpkoXAtkWoy8Txtqy,OVAL  LYDEMAR  DE SARDINAS PERUANAS EN SALSA DE TOMATE ,2024-07-09 14:28:43.351000+00:00
1,,True,0,5.0,2023-10-23,"['UNIDAD', 'CAJA']",0,,12,5,YPU0kTVnPGHLCyYugcfb,LAVAVAJILLA LESLI 1 KG,2023-10-23 17:35:51.179000+00:00
2,,True,1,180.0,2024-10-03,"['UNIDAD', 'CAJA']",1,,24,90,fNFRdIVasg5XbORirAGt,OVAL DE JUREL LYDEMAR,2024-10-03 18:06:29.597000+00:00
3,,True,1,12.0,2024-02-05,"['UNIDAD', 'CAJA']",0,,24,4,NsZumfyELBplxvQ3OZbq,OVAL  LYDEMAR  DE SARDINAS PERUANAS EN SALSA DE TOMATE ,2024-02-05 17:41:06.543000+00:00
12,,True,1,40.0,2024-06-30,"['UNIDAD', 'CAJA']",0,,48,3.3333333333333335,mv8mR33rhGlnzRB43qJV,FILETE DE ATUN ROSAIMAR EN ACEITE VEGETAL,2024-06-30 16:41:09.159000+00:00
3,,True,84,10.9,2024-05-27,"['UNIDAD', 'CAJA']",0,,24,3.6333333333333333,SYUQtNKXDJRrupbBone9,TOLL DE CABALLA /JUREL  P-RUVIAN MAR EN SALSA DE TOMATE,2024-05-27 16:44:05.118000+00:00
3,,True,5,14.0,2024-08-23,"['UNIDAD', 'PAQUETE']",0,,12,4.666666666666667,Xh04vcSdJDeATI8jxatQ,ACEITE PALMEROLA SIN TAPA 900 ml,2024-08-23 17:11:49.816000+00:00
3,,True,1,9.0,2024-04-13,"['UNIDAD', 'CAJA']",0,,12,3,NubImhKXefnl5mPpRbkC,PILLCO MOZO VIDRIO,2024-04-13 17:53:46.393000+00:00
24,,True,1,52.0,2024-01-11,"['UNIDAD', 'CAJA']",0,,48,2.1666666666666665,J4cfPb6quXrceJdCyDSn,GRATED DE JUREL LYDEMAR EN ACEITE VEGETAL,2024-01-11 17:24:58.006000+00:00
3,,True,104,6.5,2024-05-09,"['UNIDAD', 'CAJA']",0,,48,2.1666666666666665,FZ5qtC9PD6m7nBnBWWTg,GRATED CABALLA / JUREL LYDEMAR EN AGUA Y SAL,2024-05-09 16:42:07.435000+00:00
3,,True,1,12.0,2024-03-06,"['UNIDAD', 'CAJA']",0,,24,4,NsZumfyELBplxvQ3OZbq,OVAL  LYDEMAR  DE SARDINAS PERUANAS EN SALSA DE TOMATE ,2024-03-06 17:44:02.049000+00:00
4,,True,1,10.0,2024-07-09,"['UNIDAD', 'CAJA']",0,,48,2.5,NFBKbTODCUZh1VarxViN,FILETE DE CABALLA  DELIMAR EN ACEITE VEGETAL,2024-07-09 14:28:27.770000+00:00
12,,True,0,47.5,2023-11-07,"['UNIDAD', 'CAJA']",0,,24,3.9583333333333335,NsZumfyELBplxvQ3OZbq,OVAL  LYDEMAR  DE SARDINAS PERUANAS EN SALSA DE TOMATE ,2023-11-07 18:03:17.187000+00:00
12,,True,1,34.0,2024-08-26,"['UNIDAD', 'CAJA']",0,,48,2.8333333333333335,WC4rVBbz9h0DHvCj9p4h,FILETE DE CABALLA LYDEMAR EN ACEITE VEGETAL,2024-08-26 16:54:41.282000+00:00
1,100,True,6,22.0,2024-04-18,"['UNIDAD', 'BOLSA', 'PLANCHA']",2,,25,22,QzwdwAKrlRDJ8tsfqpqX,LEJIA LYDEMAR,2024-04-18 17:05:15.371000+00:00
12,,True,1,33.5,2024-11-22,"['UNIDAD', 'CAJA']",0,,48,2.7916666666666665,WC4rVBbz9h0DHvCj9p4h,FILETE DE CABALLA LYDEMAR EN ACEITE VEGETAL,2024-11-22 16:29:12.181000+00:00
6,,True,5,27.5,2024-08-07,"['UNIDAD', 'PAQUETE']",0,,12,4.583333333333333,Xh04vcSdJDeATI8jxatQ,ACEITE PALMEROLA SIN TAPA 900 ml,2024-08-07 16:43:26.095000+00:00
1,,True,26,1.2,2024-11-11,"['UNIDAD', 'CAJA']",0,,24,1.2,dhd9JHBMgMwValLqmyey,LAVAVAJILLA QMASTER 180 GR,2024-11-11 16:53:39.476000+00:00
3,,True,1,5.0,2024-08-30,"['UNIDAD', 'CAJA']",0,,50,1.6666666666666667,WJLJNeTRvmMlliMYXZFo,TINAPA LYDEMAR EN SALSA DE TOMATE,2024-08-30 16:08:39.790000+00:00
12,,True,1,20.0,2024-11-26,"['UNIDAD', 'CAJA']",0,,50,1.6666666666666667,WJLJNeTRvmMlliMYXZFo,TINAPA LYDEMAR EN SALSA DE TOMATE,2024-11-26 15:31:08.644000+00:00
12,100,True,2.9,6.0,2024-09-03,"['UNIDAD', 'SET', 'PLANCHA']",0,,5,0.5,gofqkzRsFOS2aaDTEIzD,ESPONJA LAVAPLATOS ( set de 5 unidades),2024-09-03 16:34:07.275000+00:00
10,100,True,19,180.0,2024-09-21,"['UNIDAD', 'BOLSA', 'PLANCHA']",2,,25,18,t2md3jZLdSr5dnHofLq1,LEJIA SHIROI,2024-09-21 16:08:02.631000+00:00
1,,True,1,5.0,2024-10-08,"['UNIDAD', 'CAJA']",0,,48,5,7bvoqzfprr7RybZXSK40,TROZO DE ATUN  FANNY EN ACEITE VEGETAL,2024-10-08 13:51:15.698000+00:00
1,,True,1,20.5,2024-06-07,"['CAJETILLA', 'PAQUETE', '']",1,,10,20.5,xPyBhYQfEmdXNoAfYZsA,CIGARROS GOLDEN (20 cigarros por cajetilla),2024-06-07 18:02:18.154000+00:00
4,,True,1,10.0,2024-04-21,"['UNIDAD', 'CAJA']",0,,48,2.5,CT7FbHVBovQuAcwZ5R9N,FILETE DE CABALLA  DELIMAR EN ACEITE VEGETAL,2024-04-21 16:52:14.914000+00:00
5,200,True,36,9.0,2024-08-26,"['UNIDAD', 'PAQUETE', 'CAJA']",1,,10,1.8,dFBL50O70QLpOza8jCP0,VELA SANTA FE,2024-08-26 16:56:36.233000+00:00
1,,True,1,3.0,2024-04-17,"['UNIDAD', 'CAJA']",0,,12,3,xSxibFSFYDncsWgTaBNi,LIMPIATODO SHIROI 900 GR,2024-04-17 17:09:34.906000+00:00
12,,True,0,34.0,2023-11-01,"['UNIDAD', 'CAJA']",0,,48,2.8333333333333335,p49nwMCX1BAiyXRWkY8H,FILETE DE CABALLA LYDEMAR EN ACEITE VEGETAL,2023-11-01 17:01:23.994000+00:00
3,,True,4.5,14.4,2024-12-03,"['UNIDAD', 'CAJA']",0,,48,4.8,SNV4J0pt27GPKxxvjr0E,PASTA DENTAL DOCTOR,2024-12-03 18:02:17.360000+00:00
3,,True,1,15.0,2024-03-24,"['UNIDAD', 'CAJA']",0,,12,5,2fLvFhKOJWmv6IyiLsgs,ACEITE PURASELVA 1 LT,2024-03-24 16:45:08.148000+00:00
2,100,True,7.3,2.0,2024-11-23,"['UNIDAD', 'DOCENA', '']",0,,12,1,tJoEUHS0lfJzZUJ5Xb4f,ESPONJA AMARILLA/ VERDE ( set de 2 unid),2024-11-23 15:16:05.820000+00:00
6,,True,1,15.0,2024-06-15,"['UNIDAD', 'CAJA']",0,,48,2.5,dZdI7Go2b7SazcIrE61s,GRATED DE ATUN DON LUCHO EN ACEITE VEGETAL,2024-06-15 16:30:50.425000+00:00
6,,True,1,24.0,2024-02-02,"['UNIDAD', 'CAJA']",0,,24,4,NsZumfyELBplxvQ3OZbq,OVAL  LYDEMAR  DE SARDINAS PERUANAS EN SALSA DE TOMATE ,2024-02-02 17:15:49.467000+00:00
12,,True,1,57.0,2024-01-27,"['UNIDAD', 'CAJA']",0,,48,4.75,SohVOKGdN3bxDhrC7DQX,FILETE ATUN FANNY EN ACEITE VEGETAL,2024-01-27 17:13:09.119000+00:00
5,,True,0,10.0,2023-11-03,"['UNIDAD', 'CAJA']",0,,24,2,OMDMhnA2gvcZIfOyzkRx,CONSERVA DE POLLO EN AGUA Y SAL,2023-11-03 17:06:32.122000+00:00
1,100,True,19,5.0,2024-11-09,"['UNIDAD', 'BOLSA', 'PLANCHA']",0,,25,5,t2md3jZLdSr5dnHofLq1,LEJIA SHIROI,2024-11-09 16:20:34.502000+00:00
12,,True,1,21.5,2024-02-27,"['UNIDAD', 'CAJA']",0,,50,1.7916666666666667,HltRTZAhE0MUeJdafjMp,TINAPA LYDEMAR EN SALSA DE TOMATE,2024-02-27 18:23:46.634000+00:00
4,,True,1,10.0,2024-07-22,"['UNIDAD', 'CAJA']",0,,48,2.5,NFBKbTODCUZh1VarxViN,FILETE DE CABALLA  DELIMAR EN ACEITE VEGETAL,2024-07-22 21:36:54.381000+00:00
4,,True,0,10.0,2023-11-11,"['UNIDAD', 'CAJA']",0,,48,2.5,CT7FbHVBovQuAcwZ5R9N,FILETE DE CABALLA  DELIMAR EN ACEITE VEGETAL,2023-11-11 16:50:57.747000+00:00
1,,True,1,5.0,2023-12-11,"['UNIDAD', 'CAJA']",0,,12,5,0WYmSuNeiUOU1ibJjNnF,LAVAVAJILLA ÑAPANCHA 900 GR,2023-12-11 18:11:52.539000+00:00
6,,True,43,4.5,2024-06-15,"['UNIDAD', 'SACO', '']",0,,60,0.75,8h1DyrHvQUnufArnEtcA,DETERGENTE GO FRESH,2024-06-15 17:10:30.635000+00:00
5,200,True,57,14.9,2024-08-24,"['UNIDAD', 'PAQUETE', 'SACO']",0,,20,2.98,cUu0F99S7bgXUIpvCuGB,GELATINA DON LUCHO,2024-08-24 17:48:46.169000+00:00
1,,True,1,5.0,2024-04-20,"['UNIDAD', 'PAQUETE']",0,,12,5,hVBdTuxc07rj1KLOmsZm,ACEITE PALMEROLA 1 LT,2024-04-20 17:14:08.186000+00:00
6,,True,0,17.0,2023-11-01,"['UNIDAD', 'CAJA']",0,,48,2.8333333333333335,4zGqeP53JPVt0eR0cPsx,FILETE DE CABALLA ROSAIMAR EN ACEITE VEGETAL,2023-11-01 17:16:37.016000+00:00
6,,True,84,20.0,2024-09-06,"['UNIDAD', 'CAJA']",0,,24,3.3333333333333335,SYUQtNKXDJRrupbBone9,TOLL DE CABALLA /JUREL  P-RUVIAN MAR EN SALSA DE TOMATE,2024-09-06 17:07:13.339000+00:00
2,,True,1,5.0,2024-11-17,"['UNIDAD', 'CAJA']",0,,48,2.5,dZdI7Go2b7SazcIrE61s,GRATED DE ATUN DON LUCHO EN ACEITE VEGETAL,2024-11-17 15:27:53.969000+00:00
1,100,True,6,5.5,2024-07-19,"['UNIDAD', 'BOLSA', 'PLANCHA']",1,,25,5.5,QzwdwAKrlRDJ8tsfqpqX,LEJIA LYDEMAR,2024-07-19 16:11:18.607000+00:00
6,,True,1,11.0,2024-04-26,"['UNIDAD', 'CAJA']",0,,48,1.8333333333333333,uXWDUwhTKjYeCCSm2WrN,GRATED DE SARDINA PREMIUM LYDEMAR EN ACEITE VEGETAL,2024-04-26 16:32:34.096000+00:00
1,100,True,6,5.0,2024-08-03,"['UNIDAD', 'BOLSA', 'PLANCHA']",1,,25,5,QzwdwAKrlRDJ8tsfqpqX,LEJIA LYDEMAR,2024-08-03 15:41:20.222000+00:00
1,200,True,3,2.8,2024-10-28,"['UNIDAD', 'PAQUETE', 'SACO']",0,,20,2.8,6DVramn924SNb5FBam7q,MAZAMORRA MORADA DON LUCHO,2024-10-28 17:29:31.449000+00:00
1,100,True,6,6.0,2024-02-06,"['UNIDAD', 'BOLSA', 'PAQUETE']",1,,25,6,QzwdwAKrlRDJ8tsfqpqX,LEJIA LYDEMAR,2024-02-06 17:26:37.927000+00:00
3,,True,1,14.8,2024-05-26,"['UNIDAD', 'PAQUETE']",0,,12,4.933333333333334,hVBdTuxc07rj1KLOmsZm,ACEITE PALMEROLA 1 LT,2024-05-26 17:07:44.420000+00:00
6,,True,104,13.0,2024-07-27,"['UNIDAD', 'CAJA']",0,,48,2.1666666666666665,FZ5qtC9PD6m7nBnBWWTg,GRATED CABALLA / JUREL LYDEMAR EN AGUA Y SAL,2024-07-27 16:49:16.934000+00:00
